,time,gait,participant_id,label
708,699.357,0.92,old_3,old_general
709,700.277,0.92,old_3,old_general
710,701.197,0.903,old_3,old_general
711,702.1,0.92,old_3,old_general
712,703.02,0.977,old_3,old_general
713,703.997,0.983,old_3,old_general
714,704.98,0.967,old_3,old_general
715,705.947,0.923,old_3,old_general
716,706.87,0.92,old_3,old_general
717,707.79,0.953,old_3,old_general
718,708.743,0.893,old_3,old_general
719,709.637,0.91,old_3,old_general
720,710.547,0.923,old_3,old_general
721,711.47,0.94,old_3,old_general
722,712.41,0.92,old_3,old_general
723,713.33,0.923,old_3,old_general
724,714.253,0.897,old_3,old_general
725,715.15,0.927,old_3,old_general
726,716.077,1.007,old_3,old_general
727,717.083,0.923,old_3,old_general
728,718.007,0.91,old_3,old_general
729,718.917,0.953,old_3,old_general
730,719.87,0.93,old_3,old_general
731,720.8,0.94,old_3,old_general
732,721.74,0.933,old_3,old_general
733,722.673,0.93,old_3,old_general
734,723.603,0.947,old_3,old_general
735,724.55,0.927,old_3,old_general
736,725.477,0.923,old_3,old_general
737,726.4,0.91,old_3,old_general
738,727.31,0.93,old_3,old_general
739,728.24,0.927,old_3,old_general
740,729.167,0.92,old_3,old_general
741,730.087,0.89,old_3,old_general
742,730.977,0.923,old_3,old_general
743,731.9,0.907,old_3,old_general
744,732.807,0.92,old_3,old_general
745,733.727,0.923,old_3,old_general
746,734.65,0.92,old_3,old_general
747,735.57,0.937,old_3,old_general
748,736.507,0.913,old_3,old_general
749,737.42,0.923,old_3,old_general
750,738.343,0.927,old_3,old_general
751,739.27,0.927,old_3,old_general
752,740.197,0.92,old_3,old_general
753,741.117,0.96,old_3,old_general
754,742.077,0.923,old_3,old_general
755,743.0,0.933,old_3,old_general
756,743.933,0.917,old_3,old_general
757,744.85,0.927,old_3,old_general
758,745.777,0.933,old_3,old_general
759,746.71,0.933,old_3,old_general
760,747.643,0.96,old_3,old_general
761,748.603,0.933,old_3,old_general
762,749.537,0.91,old_3,old_general
763,750.447,0.9,old_3,old_general
764,751.347,0.937,old_3,old_general
765,752.283,0.937,old_3,old_general
766,753.22,0.943,old_3,old_general
767,754.163,0.933,old_3,old_general
768,755.097,0.913,old_3,old_general
769,756.01,0.947,old_3,old_general
770,756.957,0.917,old_3,old_general
771,757.873,0.92,old_3,old_general
772,758.793,0.9,old_3,old_general
773,759.693,0.91,old_3,old_general
774,760.603,0.937,old_3,old_general
775,761.54,0.91,old_3,old_general
776,762.45,0.92,old_3,old_general
777,763.37,0.93,old_3,old_general
778,764.3,0.937,old_3,old_general
779,765.237,0.917,old_3,old_general
780,766.153,0.92,old_3,old_general
781,767.073,0.913,old_3,old_general
782,767.987,0.913,old_3,old_general
783,768.9,0.95,old_3,old_general
784,769.85,0.913,old_3,old_general
785,770.763,0.91,old_3,old_general
786,771.673,0.92,old_3,old_general
787,772.593,0.907,old_3,old_general
788,773.5,0.91,old_3,old_general
789,774.41,0.887,old_3,old_general
790,775.297,0.933,old_3,old_general
791,776.23,0.95,old_3,old_general
792,777.18,0.947,old_3,old_general
793,778.127,0.947,old_3,old_general
794,779.073,0.963,old_3,old_general
795,780.037,0.97,old_3,old_general
796,781.007,0.923,old_3,old_general
797,781.93,0.91,old_3,old_general
798,782.84,0.937,old_3,old_general
799,783.777,0.96,old_3,old_general
800,784.737,0.933,old_3,old_general
801,785.67,0.93,old_3,old_general
802,786.6,0.937,old_3,old_general
803,787.537,0.94,old_3,old_general
804,788.477,0.933,old_3,old_general
805,789.41,0.94,old_3,old_general
806,790.35,0.933,old_3,old_general
807,791.283,0.933,old_3,old_general
808,792.217,0.96,old_3,old_general
809,793.177,0.95,old_3,old_general
810,794.127,0.957,old_3,old_general
811,795.083,0.953,old_3,old_general
812,796.037,0.923,old_3,old_general
813,796.96,0.94,old_3,old_general
814,797.9,0.903,old_3,old_general
815,798.803,0.94,old_3,old_general
816,799.743,0.903,old_3,old_general
817,800.647,0.903,old_3,old_general
818,801.55,0.903,old_3,old_general
819,802.453,0.9,old_3,old_general
820,803.353,0.92,old_3,old_general
821,804.273,0.917,old_3,old_general
822,805.19,0.927,old_3,old_general
823,806.117,0.947,old_3,old_general
824,807.063,0.92,old_3,old_general
825,807.983,0.923,old_3,old_general
826,808.907,0.927,old_3,old_general
827,809.833,0.917,old_3,old_general
828,810.75,0.943,old_3,old_general
829,811.693,0.91,old_3,old_general
830,812.603,0.907,old_3,old_general
831,813.51,0.9,old_3,old_general
832,814.41,0.957,old_3,old_general
833,815.367,0.94,old_3,old_general
834,816.307,0.923,old_3,old_general
835,817.23,0.93,old_3,old_general
836,818.16,0.943,old_3,old_general
837,819.103,0.967,old_3,old_general
838,820.07,0.913,old_3,old_general
839,820.983,0.933,old_3,old_general
840,821.917,0.92,old_3,old_general
841,822.837,0.95,old_3,old_general
842,823.787,0.94,old_3,old_general
843,824.727,0.953,old_3,old_general
844,825.68,0.91,old_3,old_general
845,826.59,0.943,old_3,old_general
846,827.533,0.923,old_3,old_general
847,828.457,0.957,old_3,old_general
848,829.413,0.927,old_3,old_general
849,830.34,0.967,old_3,old_general
850,831.307,0.997,old_3,old_general
851,832.303,0.9,old_3,old_general
852,833.203,0.927,old_3,old_general
853,834.13,0.893,old_3,old_general
854,835.023,0.947,old_3,old_general
855,835.97,0.927,old_3,old_general
856,836.897,0.917,old_3,old_general
857,837.813,0.917,old_3,old_general
858,838.73,0.937,old_3,old_general
859,839.667,0.913,old_3,old_general
860,840.58,0.93,old_3,old_general
861,841.51,0.92,old_3,old_general
862,842.43,0.903,old_3,old_general
863,843.333,0.92,old_3,old_general
864,844.253,0.923,old_3,old_general
865,845.177,0.91,old_3,old_general
866,846.087,0.91,old_3,old_general
867,846.997,0.923,old_3,old_general
868,847.92,0.927,old_3,old_general
869,848.847,0.913,old_3,old_general
870,849.76,0.923,old_3,old_general
871,850.683,0.89,old_3,old_general
872,851.573,0.943,old_3,old_general
873,852.517,0.893,old_3,old_general
874,853.41,0.92,old_3,old_general
875,854.33,0.903,old_3,old_general
876,855.233,0.91,old_3,old_general
877,856.143,0.897,old_3,old_general
878,857.04,0.94,old_3,old_general
879,857.98,0.93,old_3,old_general
880,858.91,0.94,old_3,old_general
881,859.85,0.923,old_3,old_general
882,860.773,0.95,old_3,old_general
883,861.723,0.937,old_3,old_general
884,862.66,0.913,old_3,old_general
885,863.573,0.957,old_3,old_general
886,864.53,0.93,old_3,old_general
887,865.46,0.95,old_3,old_general
888,866.41,0.953,old_3,old_general
889,867.363,0.917,old_3,old_general
890,868.28,0.93,old_3,old_general
891,869.21,0.97,old_3,old_general
0,30.867,0.963,old_4,old_general
1,31.83,0.973,old_4,old_general
2,32.803,0.98,old_4,old_general
3,33.783,0.993,old_4,old_general
4,34.777,0.973,old_4,old_general
5,35.75,0.987,old_4,old_general
6,36.737,0.973,old_4,old_general
7,37.71,0.993,old_4,old_general
8,38.703,0.957,old_4,old_general
9,39.66,0.97,old_4,old_general
10,40.63,0.957,old_4,old_general
11,41.587,0.937,old_4,old_general
12,42.523,0.96,old_4,old_general
13,43.483,0.933,old_4,old_general
14,44.417,0.95,old_4,old_general
15,45.367,0.943,old_4,old_general
16,46.31,0.947,old_4,old_general
17,47.257,0.95,old_4,old_general
18,48.207,0.95,old_4,old_general
19,49.157,0.96,old_4,old_general
20,50.117,0.95,old_4,old_general
21,51.067,0.94,old_4,old_general
22,52.007,0.973,old_4,old_general
23,52.98,0.947,old_4,old_general
24,53.927,0.973,old_4,old_general
25,54.9,0.953,old_4,old_general
26,55.853,0.97,old_4,old_general
27,56.823,0.95,old_4,old_general
28,57.773,0.943,old_4,old_general
29,58.717,0.95,old_4,old_general
30,59.667,0.977,old_4,old_general
31,60.643,0.967,old_4,old_general
32,61.61,0.977,old_4,old_general
33,62.587,0.95,old_4,old_general
34,63.537,0.967,old_4,old_general
35,64.503,0.947,old_4,old_general
36,65.45,0.95,old_4,old_general
37,66.4,0.927,old_4,old_general
38,67.327,0.95,old_4,old_general
39,68.277,0.95,old_4,old_general
40,69.227,0.96,old_4,old_general
41,70.187,0.97,old_4,old_general
42,71.157,0.943,old_4,old_general
43,72.1,0.943,old_4,old_general
44,73.043,0.97,old_4,old_general
45,74.013,0.957,old_4,old_general
46,74.97,0.997,old_4,old_general
47,75.967,0.83,old_4,old_general
48,76.797,0.99,old_4,old_general
49,77.787,0.97,old_4,old_general
50,78.757,0.917,old_4,old_general
51,79.673,0.97,old_4,old_general
52,80.643,0.94,old_4,old_general
53,81.583,0.957,old_4,old_general
54,82.54,0.943,old_4,old_general
55,83.483,0.937,old_4,old_general
56,84.42,0.943,old_4,old_general
57,85.363,0.967,old_4,old_general
58,86.33,0.953,old_4,old_general
59,87.283,0.927,old_4,old_general
60,88.21,0.99,old_4,old_general
61,89.2,0.96,old_4,old_general
62,90.16,0.953,old_4,old_general
63,91.113,0.943,old_4,old_general
64,92.057,0.93,old_4,old_general
65,92.987,0.933,old_4,old_general
66,93.92,0.923,old_4,old_general
67,94.843,0.92,old_4,old_general
68,95.763,0.927,old_4,old_general
69,96.69,0.91,old_4,old_general
70,97.6,0.943,old_4,old_general
71,98.543,0.85,old_4,old_general
72,99.393,0.97,old_4,old_general
73,100.363,0.98,old_4,old_general
74,101.343,0.903,old_4,old_general
75,102.247,0.897,old_4,old_general
76,103.143,0.947,old_4,old_general
77,104.09,0.953,old_4,old_general
78,105.043,0.95,old_4,old_general
79,105.993,0.99,old_4,old_general
80,106.983,0.947,old_4,old_general
81,107.93,0.92,old_4,old_general
82,108.85,0.94,old_4,old_general
83,109.79,0.95,old_4,old_general
84,110.74,0.943,old_4,old_general
85,111.683,0.957,old_4,old_general
86,112.64,0.93,old_4,old_general
87,113.57,0.933,old_4,old_general
88,114.503,0.933,old_4,old_general
89,115.437,0.943,old_4,old_general
90,116.38,0.953,old_4,old_general
91,117.333,0.973,old_4,old_general
92,118.307,0.983,old_4,old_general
93,119.29,0.953,old_4,old_general
94,120.243,0.93,old_4,old_general
95,121.173,0.943,old_4,old_general
96,122.117,0.93,old_4,old_general
97,123.047,0.937,old_4,old_general
98,123.983,0.94,old_4,old_general
99,124.923,0.933,old_4,old_general
100,125.857,0.967,old_4,old_general
101,126.823,0.95,old_4,old_general
102,127.773,0.937,old_4,old_general
103,128.71,0.95,old_4,old_general
104,129.66,0.943,old_4,old_general
105,130.603,0.953,old_4,old_general
106,131.557,0.95,old_4,old_general
107,132.507,0.94,old_4,old_general
108,133.447,0.947,old_4,old_general
109,134.393,0.95,old_4,old_general
110,135.343,0.963,old_4,old_general
111,136.307,0.937,old_4,old_general
112,137.243,0.957,old_4,old_general
113,138.2,0.953,old_4,old_general
114,139.153,0.963,old_4,old_general
115,140.117,0.95,old_4,old_general
116,141.067,0.957,old_4,old_general
117,142.023,0.947,old_4,old_general
118,142.97,0.953,old_4,old_general
119,143.923,0.943,old_4,old_general
120,144.867,0.947,old_4,old_general
121,145.813,0.963,old_4,old_general
122,146.777,0.957,old_4,old_general
123,147.733,0.943,old_4,old_general
124,148.677,0.947,old_4,old_general
125,149.623,0.933,old_4,old_general
126,150.557,0.943,old_4,old_general
127,151.5,0.943,old_4,old_general
128,152.443,0.943,old_4,old_general
129,153.387,0.937,old_4,old_general
130,154.323,0.92,old_4,old_general
131,155.243,0.943,old_4,old_general
132,156.187,0.967,old_4,old_general
133,157.153,0.943,old_4,old_general
134,158.097,0.933,old_4,old_general
135,159.03,0.93,old_4,old_general
136,159.96,0.95,old_4,old_general
137,160.91,0.943,old_4,old_general
138,161.853,0.94,old_4,old_general
139,162.793,0.94,old_4,old_general
140,163.733,0.967,old_4,old_general
141,164.7,0.93,old_4,old_general
142,165.63,0.927,old_4,old_general
143,166.557,0.97,old_4,old_general
144,167.527,0.943,old_4,old_general
145,168.47,0.977,old_4,old_general
146,169.447,0.96,old_4,old_general
147,170.407,0.95,old_4,old_general
148,171.357,0.93,old_4,old_general
149,172.287,0.94,old_4,old_general
150,173.227,0.953,old_4,old_general
151,174.18,0.957,old_4,old_general
152,175.137,0.963,old_4,old_general
153,176.1,0.953,old_4,old_general
154,177.053,0.97,old_4,old_general
155,178.023,0.943,old_4,old_general
156,178.967,0.973,old_4,old_general
157,179.94,0.923,old_4,old_general
158,180.863,0.943,old_4,old_general
159,181.807,0.927,old_4,old_general
160,182.733,0.937,old_4,old_general
161,183.67,0.963,old_4,old_general
162,184.633,0.94,old_4,old_general
163,185.573,0.967,old_4,old_general
164,186.54,0.937,old_4,old_general
165,187.477,0.933,old_4,old_general
166,188.41,0.963,old_4,old_general
167,189.373,0.953,old_4,old_general
168,190.327,0.98,old_4,old_general
169,191.307,0.957,old_4,old_general
170,192.263,0.95,old_4,old_general
171,193.213,0.967,old_4,old_general
172,194.18,0.963,old_4,old_general
173,195.143,0.98,old_4,old_general
174,196.123,0.96,old_4,old_general
175,197.083,0.96,old_4,old_general
176,198.043,0.887,old_4,old_general
177,198.93,0.98,old_4,old_general
178,199.91,0.97,old_4,old_general
179,200.88,0.953,old_4,old_general
180,201.833,0.943,old_4,old_general
181,202.777,0.95,old_4,old_general
182,203.727,0.943,old_4,old_general
183,204.67,0.937,old_4,old_general
184,205.607,0.943,old_4,old_general
185,206.55,0.95,old_4,old_general
186,207.5,0.957,old_4,old_general
187,208.457,0.967,old_4,old_general
188,209.423,0.947,old_4,old_general
189,210.37,0.953,old_4,old_general
190,211.323,0.94,old_4,old_general
191,212.263,0.953,old_4,old_general
192,213.217,0.933,old_4,old_general
193,214.15,0.957,old_4,old_general
194,215.107,0.937,old_4,old_general
195,216.043,0.953,old_4,old_general
196,216.997,0.953,old_4,old_general
197,217.95,0.933,old_4,old_general
198,218.883,0.927,old_4,old_general
199,219.81,0.95,old_4,old_general
200,220.76,0.95,old_4,old_general
201,221.71,0.943,old_4,old_general
202,222.653,0.933,old_4,old_general
203,223.587,0.933,old_4,old_general
204,224.52,0.947,old_4,old_general
205,225.467,0.947,old_4,old_general
206,226.413,0.96,old_4,old_general
207,227.373,0.97,old_4,old_general
208,228.343,0.953,old_4,old_general
209,229.297,0.957,old_4,old_general
210,230.253,0.933,old_4,old_general
211,231.187,0.943,old_4,old_general
212,232.13,0.943,old_4,old_general
213,233.073,0.943,old_4,old_general
214,234.017,0.963,old_4,old_general
215,234.98,0.947,old_4,old_general
216,235.927,0.94,old_4,old_general
217,236.867,0.95,old_4,old_general
218,237.817,0.98,old_4,old_general
219,238.797,0.98,old_4,old_general
220,239.777,0.957,old_4,old_general
221,240.733,0.913,old_4,old_general
222,241.647,0.953,old_4,old_general
223,242.6,0.953,old_4,old_general
224,243.553,0.953,old_4,old_general
225,244.507,0.97,old_4,old_general
226,245.477,0.953,old_4,old_general
227,246.43,0.97,old_4,old_general
228,247.4,0.953,old_4,old_general
229,248.353,0.953,old_4,old_general
230,249.307,0.98,old_4,old_general
231,250.287,0.973,old_4,old_general
232,251.26,0.96,old_4,old_general
233,252.22,0.963,old_4,old_general
234,253.183,0.937,old_4,old_general
235,254.12,0.957,old_4,old_general
236,255.077,0.96,old_4,old_general
237,256.037,0.97,old_4,old_general
238,257.007,0.937,old_4,old_general
239,257.943,0.967,old_4,old_general
240,258.91,0.953,old_4,old_general
241,259.863,0.953,old_4,old_general
242,260.817,0.947,old_4,old_general
243,261.763,0.953,old_4,old_general
244,262.717,0.947,old_4,old_general
245,263.663,0.953,old_4,old_general
246,264.617,0.96,old_4,old_general
247,265.577,0.947,old_4,old_general
248,266.523,0.94,old_4,old_general
249,267.463,0.943,old_4,old_general
250,268.407,0.957,old_4,old_general
251,269.363,0.947,old_4,old_general
252,270.31,0.933,old_4,old_general
253,271.243,0.93,old_4,old_general
254,272.173,0.927,old_4,old_general
255,273.1,0.94,old_4,old_general
256,274.04,0.957,old_4,old_general
257,274.997,0.947,old_4,old_general
258,275.943,0.977,old_4,old_general
259,276.92,0.98,old_4,old_general
260,277.9,0.967,old_4,old_general
261,278.867,0.95,old_4,old_general
262,279.817,0.957,old_4,old_general
263,280.773,0.953,old_4,old_general
264,281.727,0.947,old_4,old_general
265,282.673,0.95,old_4,old_general
266,283.623,0.96,old_4,old_general
267,284.583,0.957,old_4,old_general
268,285.54,0.953,old_4,old_general
269,286.493,0.95,old_4,old_general
270,287.443,0.963,old_4,old_general
271,288.407,0.947,old_4,old_general
272,289.353,0.973,old_4,old_general
273,290.327,0.947,old_4,old_general
274,291.273,0.953,old_4,old_general
275,292.227,0.963,old_4,old_general
276,293.19,0.94,old_4,old_general
277,294.13,0.953,old_4,old_general
278,295.083,0.95,old_4,old_general
279,296.033,0.967,old_4,old_general
280,297.0,0.977,old_4,old_general
281,297.977,0.947,old_4,old_general
282,298.923,0.963,old_4,old_general
283,299.887,0.96,old_4,old_general
284,300.847,0.94,old_4,old_general
285,301.787,0.967,old_4,old_general
286,302.753,0.943,old_4,old_general
287,303.697,0.947,old_4,old_general
288,304.643,0.953,old_4,old_general
289,305.597,0.937,old_4,old_general
290,306.533,0.943,old_4,old_general
291,307.477,0.947,old_4,old_general
292,308.423,0.95,old_4,old_general
293,309.373,0.97,old_4,old_general
294,310.343,0.937,old_4,old_general
295,311.28,0.943,old_4,old_general
296,312.223,0.96,old_4,old_general
297,313.183,0.953,old_4,old_general
298,314.137,0.97,old_4,old_general
299,315.107,0.977,old_4,old_general
300,316.083,0.95,old_4,old_general
301,317.033,0.95,old_4,old_general
302,317.983,0.957,old_4,old_general
303,318.94,0.937,old_4,old_general
304,319.877,0.94,old_4,old_general
305,320.817,0.927,old_4,old_general
306,321.743,0.943,old_4,old_general
307,322.687,0.933,old_4,old_general
308,323.62,0.923,old_4,old_general
309,324.543,0.943,old_4,old_general
310,325.487,0.963,old_4,old_general
311,326.45,0.937,old_4,old_general
312,327.387,0.953,old_4,old_general
313,328.34,0.933,old_4,old_general
314,329.273,0.96,old_4,old_general
315,330.233,0.943,old_4,old_general
316,331.177,0.937,old_4,old_general
317,332.113,0.95,old_4,old_general
318,333.063,0.94,old_4,old_general
319,334.003,0.913,old_4,old_general
320,334.917,0.907,old_4,old_general
321,335.823,0.917,old_4,old_general
322,336.74,0.923,old_4,old_general
323,337.663,0.933,old_4,old_general
324,338.597,0.95,old_4,old_general
325,339.547,0.953,old_4,old_general
326,340.5,0.947,old_4,old_general
327,341.447,0.913,old_4,old_general
328,342.36,0.933,old_4,old_general
329,343.293,0.937,old_4,old_general
330,344.23,0.96,old_4,old_general
331,345.19,0.973,old_4,old_general
332,346.163,0.97,old_4,old_general
333,347.133,0.97,old_4,old_general
334,348.103,0.957,old_4,old_general
335,349.06,0.947,old_4,old_general
336,350.007,0.933,old_4,old_general
337,350.94,0.95,old_4,old_general
338,351.89,0.927,old_4,old_general
339,352.817,0.927,old_4,old_general
340,353.743,0.943,old_4,old_general
341,354.687,0.957,old_4,old_general
342,355.643,0.967,old_4,old_general
343,356.61,0.95,old_4,old_general
344,357.56,0.94,old_4,old_general
345,358.5,0.957,old_4,old_general
346,359.457,0.973,old_4,old_general
347,360.43,0.947,old_4,old_general
348,361.377,0.953,old_4,old_general
349,362.33,0.943,old_4,old_general
350,363.273,0.947,old_4,old_general
351,364.22,0.963,old_4,old_general
352,365.183,0.96,old_4,old_general
353,366.143,0.973,old_4,old_general
354,367.117,0.943,old_4,old_general
355,368.06,0.957,old_4,old_general
356,369.017,0.93,old_4,old_general
357,369.947,0.953,old_4,old_general
358,370.9,0.933,old_4,old_general
359,371.833,0.96,old_4,old_general
360,372.793,0.93,old_4,old_general
361,373.723,0.943,old_4,old_general
362,374.667,0.957,old_4,old_general
363,375.623,0.953,old_4,old_general
364,376.577,0.933,old_4,old_general
365,377.51,0.937,old_4,old_general
366,378.447,0.94,old_4,old_general
367,379.387,0.937,old_4,old_general
368,380.323,0.95,old_4,old_general
369,381.273,0.957,old_4,old_general
370,382.23,0.953,old_4,old_general
371,383.183,0.94,old_4,old_general
372,384.123,0.973,old_4,old_general
373,385.097,0.967,old_4,old_general
374,386.063,0.957,old_4,old_general
375,387.02,0.983,old_4,old_general
376,388.003,0.95,old_4,old_general
377,388.953,0.957,old_4,old_general
378,389.91,0.937,old_4,old_general
379,390.847,0.96,old_4,old_general
380,391.807,0.953,old_4,old_general
381,392.76,0.92,old_4,old_general
382,393.68,0.94,old_4,old_general
383,394.62,0.95,old_4,old_general
384,395.57,0.96,old_4,old_general
385,396.53,0.937,old_4,old_general
386,397.467,0.967,old_4,old_general
387,398.433,0.943,old_4,old_general
388,399.377,0.963,old_4,old_general
389,400.34,0.96,old_4,old_general
390,401.3,0.943,old_4,old_general
391,402.243,0.947,old_4,old_general
392,403.19,0.95,old_4,old_general
393,404.14,0.937,old_4,old_general
394,405.077,0.943,old_4,old_general
395,406.02,0.957,old_4,old_general
396,406.977,0.963,old_4,old_general
397,407.94,0.963,old_4,old_general
398,408.903,0.973,old_4,old_general
399,409.877,0.96,old_4,old_general
400,410.837,0.933,old_4,old_general
401,411.77,0.953,old_4,old_general
402,412.723,0.96,old_4,old_general
403,413.683,0.94,old_4,old_general
404,414.623,0.967,old_4,old_general
405,415.59,0.947,old_4,old_general
406,416.537,0.97,old_4,old_general
407,417.507,0.917,old_4,old_general
408,418.423,0.973,old_4,old_general
409,419.397,0.973,old_4,old_general
410,420.37,0.967,old_4,old_general
411,421.337,0.953,old_4,old_general
412,422.29,0.947,old_4,old_general
413,423.237,0.943,old_4,old_general
414,424.18,0.947,old_4,old_general
415,425.127,0.94,old_4,old_general
416,426.067,0.94,old_4,old_general
417,427.007,0.94,old_4,old_general
418,427.947,0.94,old_4,old_general
419,428.887,0.94,old_4,old_general
420,429.827,0.96,old_4,old_general
421,430.787,0.957,old_4,old_general
422,431.743,0.98,old_4,old_general
423,432.723,0.94,old_4,old_general
424,433.663,0.97,old_4,old_general
425,434.633,0.957,old_4,old_general
426,435.59,0.953,old_4,old_general
427,436.543,0.953,old_4,old_general
428,437.497,0.947,old_4,old_general
429,438.443,0.947,old_4,old_general
430,439.39,0.95,old_4,old_general
431,440.34,0.93,old_4,old_general
432,441.27,0.953,old_4,old_general
433,442.223,0.927,old_4,old_general
434,443.15,0.933,old_4,old_general
435,444.083,0.95,old_4,old_general
436,445.033,0.953,old_4,old_general
437,445.987,0.933,old_4,old_general
438,446.92,0.98,old_4,old_general
439,447.9,0.98,old_4,old_general
440,448.88,0.947,old_4,old_general
441,449.827,0.963,old_4,old_general
442,450.79,0.96,old_4,old_general
443,451.75,0.95,old_4,old_general
444,452.7,0.95,old_4,old_general
445,453.65,0.96,old_4,old_general
446,454.61,0.943,old_4,old_general
447,455.553,0.95,old_4,old_general
448,456.503,0.937,old_4,old_general
449,457.44,0.95,old_4,old_general
450,458.39,0.947,old_4,old_general
451,459.337,0.95,old_4,old_general
452,460.287,0.963,old_4,old_general
453,461.25,0.953,old_4,old_general
454,462.203,0.973,old_4,old_general
455,463.177,0.977,old_4,old_general
456,464.153,0.963,old_4,old_general
457,465.117,0.977,old_4,old_general
458,466.093,0.993,old_4,old_general
459,467.087,0.99,old_4,old_general
460,468.077,0.94,old_4,old_general
461,469.017,0.953,old_4,old_general
462,469.97,0.94,old_4,old_general
463,470.91,0.95,old_4,old_general
464,471.86,0.943,old_4,old_general
465,472.803,0.943,old_4,old_general
466,473.747,0.95,old_4,old_general
467,474.697,0.97,old_4,old_general
468,475.667,0.963,old_4,old_general
469,476.63,0.957,old_4,old_general
470,477.587,0.967,old_4,old_general
471,478.553,0.977,old_4,old_general
472,479.53,0.987,old_4,old_general
473,480.517,0.93,old_4,old_general
474,481.447,0.963,old_4,old_general
475,482.41,0.927,old_4,old_general
476,483.337,0.953,old_4,old_general
477,484.29,0.98,old_4,old_general
478,485.27,0.963,old_4,old_general
479,486.233,0.953,old_4,old_general
480,487.187,0.963,old_4,old_general
481,488.15,0.973,old_4,old_general
482,489.123,0.973,old_4,old_general
483,490.097,0.973,old_4,old_general
484,491.07,0.973,old_4,old_general
485,492.043,0.983,old_4,old_general
486,493.027,0.977,old_4,old_general
487,494.003,0.953,old_4,old_general
488,494.957,0.97,old_4,old_general
489,495.927,0.963,old_4,old_general
490,496.89,0.957,old_4,old_general
491,497.847,0.97,old_4,old_general
492,498.817,0.97,old_4,old_general
493,499.787,0.943,old_4,old_general
494,500.73,0.953,old_4,old_general
495,501.683,0.96,old_4,old_general
496,502.643,0.963,old_4,old_general
497,503.607,0.95,old_4,old_general
498,504.557,0.96,old_4,old_general
499,505.517,0.977,old_4,old_general
500,506.493,0.943,old_4,old_general
501,507.437,0.993,old_4,old_general
502,508.43,0.98,old_4,old_general
503,509.41,0.977,old_4,old_general
504,510.387,0.97,old_4,old_general
505,511.357,0.973,old_4,old_general
506,512.33,0.95,old_4,old_general
507,513.28,0.93,old_4,old_general
508,514.21,0.96,old_4,old_general
509,515.17,0.957,old_4,old_general
510,516.127,0.94,old_4,old_general
511,517.067,0.963,old_4,old_general
512,518.03,0.96,old_4,old_general
513,518.99,0.97,old_4,old_general
514,519.96,0.96,old_4,old_general
515,520.92,0.96,old_4,old_general
516,521.88,0.96,old_4,old_general
517,522.84,0.957,old_4,old_general
518,523.797,0.943,old_4,old_general
519,524.74,0.97,old_4,old_general
520,525.71,0.98,old_4,old_general
521,526.69,0.98,old_4,old_general
522,527.67,0.997,old_4,old_general
523,528.667,0.97,old_4,old_general
524,529.637,0.98,old_4,old_general
525,530.617,0.96,old_4,old_general
526,531.577,0.957,old_4,old_general
527,532.533,0.967,old_4,old_general
528,533.5,0.95,old_4,old_general
529,534.45,0.953,old_4,old_general
530,535.403,0.95,old_4,old_general
531,536.353,0.943,old_4,old_general
532,537.297,0.943,old_4,old_general
533,538.24,0.957,old_4,old_general
534,539.197,0.953,old_4,old_general
535,540.15,0.973,old_4,old_general
536,541.123,0.94,old_4,old_general
537,542.063,0.95,old_4,old_general
538,543.013,0.937,old_4,old_general
539,543.95,0.94,old_4,old_general
540,544.89,0.97,old_4,old_general
541,545.86,0.963,old_4,old_general
542,546.823,0.96,old_4,old_general
543,547.783,0.967,old_4,old_general
544,548.75,0.923,old_4,old_general
545,549.673,0.98,old_4,old_general
546,550.653,0.963,old_4,old_general
547,551.617,1.0,old_4,old_general
548,552.617,0.977,old_4,old_general
549,553.593,0.95,old_4,old_general
550,554.543,0.973,old_4,old_general
551,555.517,1.007,old_4,old_general
552,556.523,0.95,old_4,old_general
553,557.473,0.96,old_4,old_general
554,558.433,0.99,old_4,old_general
555,559.423,0.943,old_4,old_general
556,560.367,0.953,old_4,old_general
557,561.32,0.937,old_4,old_general
558,562.257,1.0,old_4,old_general
559,563.257,0.99,old_4,old_general
560,564.247,0.95,old_4,old_general
561,565.197,0.96,old_4,old_general
562,566.157,0.967,old_4,old_general
563,567.123,0.963,old_4,old_general
564,568.087,0.97,old_4,old_general
565,569.057,0.937,old_4,old_general
566,569.993,0.97,old_4,old_general
567,570.963,0.957,old_4,old_general
568,571.92,0.967,old_4,old_general
569,572.887,0.953,old_4,old_general
570,573.84,0.937,old_4,old_general
571,574.777,0.947,old_4,old_general
572,575.723,0.947,old_4,old_general
573,576.67,0.947,old_4,old_general
574,577.617,0.94,old_4,old_general
575,578.557,0.953,old_4,old_general
576,579.51,0.96,old_4,old_general
577,580.47,0.98,old_4,old_general
578,581.45,0.987,old_4,old_general
579,582.437,0.973,old_4,old_general
580,583.41,0.973,old_4,old_general
581,584.383,0.967,old_4,old_general
582,585.35,0.98,old_4,old_general
583,586.33,0.98,old_4,old_general
584,587.31,0.993,old_4,old_general
585,588.303,0.993,old_4,old_general
586,589.297,0.957,old_4,old_general
587,590.253,0.987,old_4,old_general
588,591.24,0.973,old_4,old_general
589,592.213,0.957,old_4,old_general
590,593.17,0.967,old_4,old_general
591,594.137,0.95,old_4,old_general
592,595.087,0.963,old_4,old_general
